pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.75,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
0.75,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
0.8,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '37307647_0', '26070109_1', '32352985_0', '37257484_0', '37307647_1', '37397318_1']",1,1.0
0.8,34050339_0,"['34050339_0', '37608987_1', '31611774_0', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '37396619_0']",1,1.0
0.8,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '37399055_2']",1,0.5
0.8,37177696_0,"['35271075_0', '30654576_0', '34750962_1', '37177696_0', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '37420680_1']",0,0.25
0.8,32570213_0,"['32570213_0', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '29620381_1', '29620381_0', '27124201_0', '37435094_1']",1,1.0
0.8,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35838802_1', '35281771_0', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '37397318_1']",1,1.0
0.8,33849021_0,"['33849021_0', '34373429_0', '35587827_1', '35587827_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '37405133_0']",1,1.0
0.8,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_1', '36203468_0', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '37395329_0']",1,1.0
0.8,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
0.8,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
0.85,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '37307647_0', '26070109_1', '32352985_0', '37257484_0', '37307647_1', '37397318_1']",1,1.0
0.85,34050339_0,"['34050339_0', '37608987_1', '31611774_0', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '37396619_0']",1,1.0
0.85,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '37399055_2']",1,0.5
0.85,37177696_0,"['35271075_0', '30654576_0', '34750962_1', '37177696_0', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '37420680_1']",0,0.25
0.85,32570213_0,"['32570213_0', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '29620381_1', '29620381_0', '27124201_0', '37435094_1']",1,1.0
0.85,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35838802_1', '35281771_0', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '37397318_1']",1,1.0
0.85,33849021_0,"['33849021_0', '34373429_0', '35587827_1', '35587827_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '37405133_0']",1,1.0
0.85,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_1', '36203468_0', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '37395329_0']",1,1.0
0.85,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
0.85,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
0.9,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '37307647_0', '26070109_1', '32352985_0', '37257484_0', '37307647_1', '37397318_1']",1,1.0
0.9,34050339_0,"['34050339_0', '37608987_1', '31611774_0', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '37396619_0']",1,1.0
0.9,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '37399055_2']",1,0.5
0.9,37177696_0,"['35271075_0', '30654576_0', '34750962_1', '37177696_0', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '37420680_1']",0,0.25
0.9,32570213_0,"['32570213_0', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '29620381_1', '29620381_0', '27124201_0', '37435094_1']",1,1.0
0.9,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35838802_1', '35281771_0', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '37397318_1']",1,1.0
0.9,33849021_0,"['33849021_0', '34373429_0', '35587827_1', '35587827_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '37405133_0']",1,1.0
0.9,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_1', '36203468_0', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '37395329_0']",1,1.0
0.9,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
0.9,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
0.95,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '37307647_0', '26070109_1', '32352985_0', '37257484_0', '37307647_1', '37397318_1']",1,1.0
0.95,34050339_0,"['34050339_0', '37608987_1', '31611774_0', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '37396619_0']",1,1.0
0.95,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '37399055_2']",1,0.5
0.95,37177696_0,"['35271075_0', '30654576_0', '34750962_1', '37177696_0', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '37420680_1']",0,0.25
0.95,32570213_0,"['32570213_0', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '29620381_1', '29620381_0', '27124201_0', '37435094_1']",1,1.0
0.95,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35838802_1', '35281771_0', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '37397318_1']",1,1.0
0.95,33849021_0,"['33849021_0', '34373429_0', '35587827_1', '35587827_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '37405133_0']",1,1.0
0.95,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_1', '36203468_0', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '37395329_0']",1,1.0
0.95,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
0.95,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
1.0,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '37307647_0', '26070109_1', '32352985_0', '37257484_0', '37307647_1', '37397318_1']",1,1.0
1.0,34050339_0,"['34050339_0', '37608987_1', '31611774_0', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '37396619_0']",1,1.0
1.0,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '37399055_2']",1,0.5
1.0,37177696_0,"['35271075_0', '30654576_0', '34750962_1', '37177696_0', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '37420680_1']",0,0.25
1.0,32570213_0,"['32570213_0', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '29620381_1', '29620381_0', '27124201_0', '37435094_1']",1,1.0
1.0,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35838802_1', '35281771_0', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '37397318_1']",1,1.0
1.0,33849021_0,"['33849021_0', '34373429_0', '35587827_1', '35587827_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '37405133_0']",1,1.0
1.0,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_1', '36203468_0', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '37395329_0']",1,1.0
1.0,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '37403365_1']",1,1.0
1.0,37175421_0,"['27818232_0', '37175421_0', '36077809_0', '37759727_0', '37492179_0', '33195338_0', '35954165_0', '36077809_1', '35490641_0', '37420843_0']",1,0.5
0.0,35612055_0,"['31216659_1', '35857737_0', '37396896_1', '36720907_0', '35408039_0', '35612055_0', '36355741_0', '35344498_0', '37436815_2', '29681030_0']",0,0.16666666666666666
0.0,28739950_1,"['26926282_0', '31040366_1', '26926276_1', '28673920_0', '36028191_0', '25412994_0', '28739950_0', '37392000_1', '28034660_0', '28739950_1']",0,0.1
0.0,35103025_0,"['34595471_0', '29289607_1', '35103025_0', '35103025_1', '35692234_0', '37414860_1', '35910594_0', '33286995_0', '29622003_1', '34083752_0']",1,0.3333333333333333
0.0,31233379_1,"['27624847_0', '24965830_0', '29155970_0', '37397318_1', '32697706_1', '30267985_0', '31233379_1', '31156485_0', '32083959_0', '30906338_0']",0,0.14285714285714285
0.0,35257012_1,"['32921934_1', '34075316_1', '33610001_2', '35257012_0', '34336141_1', '35257012_1', '37065503_1', '37405504_1', '36173078_2', '36662099_1']",0,0.16666666666666666
0.0,37046385_0,"['37393330_0', '35005775_1', '32235188_0', '36966179_0', '34581706_2', '34266943_1', '32130041_0', '37046385_0', '36286906_0', '35391767_0']",0,0.125
0.0,33991230_0,"['37278496_1', '37406330_0', '33991230_0', '33991230_1', '31921498_0', '34550970_1', '30819133_0', '30521691_1', '32248945_0', '34546412_0']",1,0.3333333333333333
0.0,25040205_0,"['25040205_0', '31162464_0', '37397318_1', '31162399_0', '30070575_2', '28430031_0', '34056512_0', '28365750_0', '25515267_1', '31965141_1']",1,1.0
0.0,32486055_0,"['32486055_0', '34745097_0', '37474466_0', '32986493_0', '33973216_0', '33505675_0', '37405504_0', '37351112_0', '32656308_0', '34150443_0']",1,1.0
0.0,31735151_0,"['37416070_0', '29510108_0', '24755739_0', '27211477_0', '34929755_0', '37371416_0', '34467649_0', '26598734_1', '31735151_0', '31735151_1']",0,0.1111111111111111
0.05,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.05,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
0.05,35103025_0,"['35103025_1', '35103025_0', '29622003_1', '34083752_0', '35692234_0', '35910594_0', '33286995_0', '34595471_0', '29289607_1', '37414860_1']",1,0.5
0.05,31233379_1,"['31233379_1', '30267985_0', '30906338_0', '27624847_0', '31156485_0', '29155970_0', '32697706_1', '24965830_0', '32083959_0', '37397318_1']",1,1.0
0.05,35257012_1,"['35257012_1', '34336141_1', '36173078_2', '37065503_1', '32921934_1', '35257012_0', '33610001_2', '36662099_1', '34075316_1', '37405504_1']",1,1.0
0.05,37046385_0,"['37046385_0', '32130041_0', '34266943_1', '35005775_1', '35391767_0', '36286906_0', '34581706_2', '32235188_0', '36966179_0', '37393330_0']",1,1.0
0.05,33991230_0,"['33991230_0', '33991230_1', '30521691_1', '34550970_1', '32248945_0', '30819133_0', '37278496_1', '31921498_0', '34546412_0', '37406330_0']",1,1.0
0.05,25040205_0,"['25040205_0', '30070575_2', '31965141_1', '31162399_0', '25515267_1', '28365750_0', '34056512_0', '28430031_0', '31162464_0', '37397318_1']",1,1.0
0.05,32486055_0,"['33505675_0', '33973216_0', '32986493_0', '34150443_0', '37351112_0', '37474466_0', '32656308_0', '34745097_0', '32486055_0', '37405504_0']",0,0.1111111111111111
0.05,31735151_0,"['31735151_0', '31735151_1', '37371416_0', '26598734_1', '27211477_0', '34467649_0', '34929755_0', '29510108_0', '24755739_0', '37416070_0']",1,1.0
0.1,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.1,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
0.1,35103025_0,"['35103025_1', '35103025_0', '29622003_1', '34083752_0', '35692234_0', '35910594_0', '33286995_0', '34595471_0', '29289607_1', '37414860_1']",1,0.5
0.1,31233379_1,"['31233379_1', '30267985_0', '30906338_0', '27624847_0', '31156485_0', '29155970_0', '32697706_1', '24965830_0', '32083959_0', '37397318_1']",1,1.0
0.1,35257012_1,"['35257012_1', '34336141_1', '36173078_2', '37065503_1', '32921934_1', '35257012_0', '33610001_2', '36662099_1', '34075316_1', '37405504_1']",1,1.0
0.1,37046385_0,"['37046385_0', '32130041_0', '34266943_1', '35005775_1', '35391767_0', '36286906_0', '34581706_2', '32235188_0', '36966179_0', '37393330_0']",1,1.0
0.1,33991230_0,"['33991230_0', '33991230_1', '30521691_1', '34550970_1', '32248945_0', '30819133_0', '37278496_1', '31921498_0', '34546412_0', '37406330_0']",1,1.0
0.1,25040205_0,"['25040205_0', '30070575_2', '31965141_1', '31162399_0', '25515267_1', '28365750_0', '34056512_0', '28430031_0', '31162464_0', '37397318_1']",1,1.0
0.1,32486055_0,"['33505675_0', '33973216_0', '32986493_0', '34150443_0', '37351112_0', '37474466_0', '32656308_0', '34745097_0', '32486055_0', '37405504_0']",0,0.1111111111111111
0.1,31735151_0,"['31735151_0', '31735151_1', '37371416_0', '26598734_1', '27211477_0', '34467649_0', '34929755_0', '29510108_0', '24755739_0', '37416070_0']",1,1.0
0.15,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.15,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
0.15,35103025_0,"['35103025_1', '35103025_0', '29622003_1', '34083752_0', '35692234_0', '35910594_0', '33286995_0', '34595471_0', '29289607_1', '37414860_1']",1,0.5
0.15,31233379_1,"['31233379_1', '30267985_0', '30906338_0', '27624847_0', '31156485_0', '29155970_0', '32697706_1', '24965830_0', '32083959_0', '37397318_1']",1,1.0
0.15,35257012_1,"['35257012_1', '34336141_1', '36173078_2', '37065503_1', '32921934_1', '35257012_0', '33610001_2', '36662099_1', '34075316_1', '37405504_1']",1,1.0
0.15,37046385_0,"['37046385_0', '32130041_0', '34266943_1', '35005775_1', '35391767_0', '36286906_0', '34581706_2', '32235188_0', '36966179_0', '37393330_0']",1,1.0
0.15,33991230_0,"['33991230_0', '33991230_1', '30521691_1', '34550970_1', '32248945_0', '30819133_0', '37278496_1', '31921498_0', '34546412_0', '37406330_0']",1,1.0
0.15,25040205_0,"['25040205_0', '30070575_2', '31965141_1', '31162399_0', '25515267_1', '28365750_0', '34056512_0', '28430031_0', '31162464_0', '37397318_1']",1,1.0
0.15,32486055_0,"['33505675_0', '33973216_0', '32986493_0', '34150443_0', '37351112_0', '37474466_0', '32656308_0', '34745097_0', '32486055_0', '37405504_0']",0,0.1111111111111111
0.15,31735151_0,"['31735151_0', '31735151_1', '37371416_0', '26598734_1', '27211477_0', '34467649_0', '34929755_0', '29510108_0', '24755739_0', '37416070_0']",1,1.0
0.2,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.2,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
0.2,35103025_0,"['35103025_1', '35103025_0', '29622003_1', '34083752_0', '35692234_0', '35910594_0', '33286995_0', '34595471_0', '29289607_1', '37414860_1']",1,0.5
0.2,31233379_1,"['31233379_1', '30267985_0', '30906338_0', '27624847_0', '31156485_0', '29155970_0', '32697706_1', '24965830_0', '32083959_0', '37397318_1']",1,1.0
0.2,35257012_1,"['35257012_1', '34336141_1', '36173078_2', '37065503_1', '32921934_1', '35257012_0', '33610001_2', '36662099_1', '34075316_1', '37405504_1']",1,1.0
0.2,37046385_0,"['37046385_0', '32130041_0', '34266943_1', '35005775_1', '35391767_0', '36286906_0', '34581706_2', '32235188_0', '36966179_0', '37393330_0']",1,1.0
0.2,33991230_0,"['33991230_0', '33991230_1', '30521691_1', '34550970_1', '32248945_0', '30819133_0', '37278496_1', '31921498_0', '34546412_0', '37406330_0']",1,1.0
0.2,25040205_0,"['25040205_0', '30070575_2', '31965141_1', '31162399_0', '25515267_1', '28365750_0', '34056512_0', '28430031_0', '31162464_0', '37397318_1']",1,1.0
0.2,32486055_0,"['33505675_0', '33973216_0', '32986493_0', '34150443_0', '37351112_0', '37474466_0', '32656308_0', '34745097_0', '32486055_0', '37405504_0']",0,0.1111111111111111
0.2,31735151_0,"['31735151_0', '31735151_1', '37371416_0', '26598734_1', '27211477_0', '34467649_0', '34929755_0', '29510108_0', '24755739_0', '37416070_0']",1,1.0
0.25,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.25,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
0.25,35103025_0,"['35103025_1', '35103025_0', '29622003_1', '34083752_0', '35692234_0', '35910594_0', '33286995_0', '34595471_0', '29289607_1', '37414860_1']",1,0.5
0.25,31233379_1,"['31233379_1', '30267985_0', '30906338_0', '27624847_0', '31156485_0', '29155970_0', '32697706_1', '24965830_0', '32083959_0', '37397318_1']",1,1.0
0.25,35257012_1,"['35257012_1', '34336141_1', '36173078_2', '37065503_1', '32921934_1', '35257012_0', '33610001_2', '36662099_1', '34075316_1', '37405504_1']",1,1.0
0.25,37046385_0,"['37046385_0', '32130041_0', '34266943_1', '35005775_1', '35391767_0', '36286906_0', '34581706_2', '32235188_0', '36966179_0', '37393330_0']",1,1.0
0.25,33991230_0,"['33991230_0', '33991230_1', '30521691_1', '34550970_1', '32248945_0', '30819133_0', '37278496_1', '31921498_0', '34546412_0', '37406330_0']",1,1.0
0.25,25040205_0,"['25040205_0', '30070575_2', '31965141_1', '31162399_0', '25515267_1', '28365750_0', '34056512_0', '28430031_0', '31162464_0', '37397318_1']",1,1.0
0.25,32486055_0,"['33505675_0', '33973216_0', '32986493_0', '34150443_0', '37351112_0', '37474466_0', '32656308_0', '34745097_0', '32486055_0', '37405504_0']",0,0.1111111111111111
0.25,31735151_0,"['31735151_0', '31735151_1', '37371416_0', '26598734_1', '27211477_0', '34467649_0', '34929755_0', '29510108_0', '24755739_0', '37416070_0']",1,1.0
0.3,35612055_0,"['35612055_0', '29681030_0', '35857737_0', '35344498_0', '31216659_1', '37436815_2', '35408039_0', '36355741_0', '36720907_0', '37396896_1']",1,1.0
0.3,28739950_1,"['28739950_1', '28739950_0', '28673920_0', '28034660_0', '25412994_0', '26926276_1', '31040366_1', '26926282_0', '36028191_0', '37392000_1']",1,1.0
