pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.45,24371326_0,"['24371326_0', '29045744_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0']",1,1.0
0.45,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0']",1,1.0
0.5,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '38131856_0', '30811274_0', '28181248_0', '23682867_0', '38132839_1', '26070109_0', '37307647_0', '31866838_0', '38132839_0', '26070109_1', '29503543_1', '32352985_0', '38131856_1', '32668177_1', '37257484_0']",1,1.0
0.5,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '37693426_0', '28463240_1', '35087390_0', '36950108_0', '34900593_1', '33826888_0', '30152837_0', '28463240_0', '37222619_0', '35527819_0', '33820239_0', '37723170_0', '32670012_1', '37725735_0', '36817330_0']",1,1.0
0.5,36238668_1,"['37221364_0', '37831692_1', '36238668_1', '37221364_1', '31162418_0', '37121995_2', '36637549_1', '31162418_1', '35875744_1', '28703620_0', '36966746_0', '33386098_0', '36966746_1', '33797376_1', '25583507_0', '33203255_1', '33117678_0', '35271075_1', '33255994_1', '37107088_0']",1,0.3333333333333333
0.5,37177696_0,"['37177696_0', '35271075_0', '36656144_2', '30654576_0', '26403346_0', '34750962_1', '35459053_0', '35459053_1', '25713631_0', '24296432_0', '36945350_0', '29677974_0', '36048306_1', '34975356_0', '37750614_0', '35885741_1', '33203435_0', '36585431_0', '36970487_0']",1,1.0
0.5,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '29229271_0', '31212006_0', '37063526_0', '37810159_1', '32638970_0', '24664108_0', '33680164_0', '36335888_1', '26956573_0', '27124201_0', '38098528_1', '37901091_1']",1,1.0
0.5,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35997413_0', '37352436_0', '35281771_0', '38153584_1', '34608537_0', '34980112_1', '37189967_1', '31900033_0', '30225394_0', '29468939_0', '34831775_0', '35740447_0', '25340904_0', '36507004_0', '33239471_0']",1,1.0
0.5,33849021_0,"['33849021_0', '35587827_0', '35004312_0', '34373429_0', '35587827_1', '34119265_0', '35326526_0', '38020501_0', '32522530_1', '33849021_1', '36835908_1', '34926051_0', '33708925_0', '33326049_0', '34926051_1', '36182633_0', '34586899_1', '34373059_0']",1,1.0
0.5,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '32670710_0', '37489991_0', '34402248_0', '31422141_1', '36241978_0', '36336026_0', '36566995_0', '37139562_1', '37329614_0', '31422141_0', '33125515_0']",1,1.0
0.5,24371326_0,"['24371326_0', '29045744_0', '30303059_0', '24034354_0', '26229474_0', '32866680_0', '29045744_1', '29143763_0', '25838109_0', '35796024_0', '35915384_1', '29643358_0', '28180904_0', '28062262_0', '35796024_1', '25904723_1', '36910439_0', '30851597_0']",1,1.0
0.5,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '37175421_1', '37160979_0', '33195338_0', '37947797_0', '35955720_0', '36714120_0', '33299065_0']",1,1.0
0.55,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.55,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.55,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.55,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.55,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.55,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
0.55,33849021_0,"['33849021_0', '35587827_0', '34373429_0', '35587827_1', '38020501_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '35004312_0', '34119265_0', '35326526_0', '33849021_1', '34926051_0', '33326049_0', '34926051_1', '34373059_0']",1,1.0
0.55,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '31422141_0', '32670710_0', '37489991_0', '34402248_0', '36241978_0', '37139562_1', '33125515_0']",1,1.0
0.55,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0']",1,1.0
0.55,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0']",1,1.0
0.6,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.6,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.6,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.6,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.6,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.6,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
0.6,33849021_0,"['33849021_0', '35587827_0', '34373429_0', '35587827_1', '38020501_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '35004312_0', '34119265_0', '35326526_0', '33849021_1', '34926051_0', '33326049_0', '34926051_1', '34373059_0']",1,1.0
0.6,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '31422141_0', '32670710_0', '37489991_0', '34402248_0', '36241978_0', '37139562_1', '33125515_0']",1,1.0
0.6,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0']",1,1.0
0.6,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0']",1,1.0
0.65,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.65,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.65,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.65,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.65,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.65,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
0.65,33849021_0,"['33849021_0', '35587827_0', '34373429_0', '35587827_1', '38020501_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '35004312_0', '34119265_0', '35326526_0', '33849021_1', '34926051_0', '33326049_0', '34926051_1', '34373059_0']",1,1.0
0.65,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '31422141_0', '32670710_0', '37489991_0', '34402248_0', '36241978_0', '37139562_1', '33125515_0']",1,1.0
0.65,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0']",1,1.0
0.65,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0']",1,1.0
0.7,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.7,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.7,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.7,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.7,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.7,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
0.7,33849021_0,"['33849021_0', '35587827_0', '34373429_0', '35587827_1', '38020501_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '35004312_0', '34119265_0', '35326526_0', '33849021_1', '34926051_0', '33326049_0', '34926051_1', '34373059_0']",1,1.0
0.7,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '31422141_0', '32670710_0', '37489991_0', '34402248_0', '36241978_0', '37139562_1', '33125515_0']",1,1.0
0.7,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0']",1,1.0
0.7,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0']",1,1.0
0.75,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.75,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.75,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.75,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.75,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.75,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
0.75,33849021_0,"['33849021_0', '35587827_0', '34373429_0', '35587827_1', '38020501_0', '32522530_1', '36835908_1', '33708925_0', '36182633_0', '34586899_1', '35004312_0', '34119265_0', '35326526_0', '33849021_1', '34926051_0', '33326049_0', '34926051_1', '34373059_0']",1,1.0
0.75,36852255_2,"['36852255_2', '36852255_1', '36852255_0', '36203468_0', '36203468_1', '31422141_1', '36336026_0', '36566995_0', '37329614_0', '31422141_0', '32670710_0', '37489991_0', '34402248_0', '36241978_0', '37139562_1', '33125515_0']",1,1.0
0.75,24371326_0,"['24371326_0', '29045744_0', '26229474_0', '29045744_1', '29143763_0', '35915384_1', '28180904_0', '28062262_0', '25904723_1', '36910439_0', '30303059_0', '24034354_0', '32866680_0', '25838109_0', '35796024_0', '29643358_0', '35796024_1', '30851597_0']",1,1.0
0.75,37175421_0,"['37175421_0', '36077809_0', '37759727_0', '37492179_0', '35954165_0', '35490641_0', '27818232_0', '33195338_0', '35955720_0', '33299065_0', '37175421_1', '37160979_0', '37947797_0', '36714120_0']",1,1.0
0.8,32942903_0,"['32942903_0', '24289983_0', '26637947_0', '30811274_0', '38132839_1', '37307647_0', '38132839_0', '26070109_1', '32352985_0', '37257484_0', '38131856_0', '28181248_0', '23682867_0', '26070109_0', '31866838_0', '29503543_1', '38131856_1', '32668177_1']",1,1.0
0.8,34050339_0,"['34050339_0', '31611774_0', '37608987_1', '36950108_0', '33826888_0', '30152837_0', '37222619_0', '35527819_0', '32670012_1', '36817330_0', '37693426_0', '28463240_1', '35087390_0', '34900593_1', '28463240_0', '33820239_0', '37723170_0', '37725735_0']",1,1.0
0.8,36238668_1,"['37831692_1', '36238668_1', '37121995_2', '36637549_1', '35875744_1', '33386098_0', '33797376_1', '33203255_1', '35271075_1', '33255994_1', '37221364_0', '37221364_1', '31162418_0', '31162418_1', '28703620_0', '36966746_0', '36966746_1', '25583507_0', '33117678_0', '37107088_0']",1,0.5
0.8,37177696_0,"['37177696_0', '35271075_0', '30654576_0', '34750962_1', '25713631_0', '36945350_0', '29677974_0', '37750614_0', '35885741_1', '36970487_0', '36656144_2', '26403346_0', '35459053_0', '35459053_1', '24296432_0', '36048306_1', '34975356_0', '33203435_0', '36585431_0']",1,1.0
0.8,32570213_0,"['32570213_0', '29620381_0', '29620381_1', '24219022_0', '36141869_1', '37063526_0', '37810159_1', '33680164_0', '27124201_0', '37901091_1', '29229271_0', '31212006_0', '32638970_0', '24664108_0', '36335888_1', '26956573_0', '38098528_1']",1,1.0
0.8,37482976_0,"['37482976_0', '30485276_0', '35279812_1', '35281771_0', '38153584_1', '37189967_1', '30225394_0', '29468939_0', '35740447_0', '36507004_0', '35997413_0', '37352436_0', '34608537_0', '34980112_1', '31900033_0', '34831775_0', '25340904_0', '33239471_0']",1,1.0
